Order_Date,Priority,Quantity,Sales,Discount,Profit,Unit_Price,Shipping_Cost,Transportation,Customer_Name,Country,Region,State,City,Store_Name,Customer_Segment,Product_Category,Product_Sub_Category,Product_Container,Product_ID,Order_ID,Supplier,Expected_Date,Ship_Date
17/02/17,Not Specified,170,70206.6,0,1907.264,236.97,59.24,Delivery Truck,Lavanya K ,India,North,Uttaranchal,Rishikesh,Jenkins,Consumer,Furniture,Tables,Jumbo Box,P337,56452,Ningbo,23/02/17,10/03/17
17/02/17,Low,120,2731.26,0.05,62.118,8.98,4.19,Regular Air,Nazir Hajare ,India,East,West Bengal,Kolkata,Rice,Consumer,Furniture,Office Furnishings,Small Pack,P819,5382,Ningbo,27/02/17,08/03/17
17/02/17,Medium,64,16092.09,0.05,341.808,83.1,6.13,Regular Air,Rasampalayam Mallik ,India,East,West Bengal,Barrackpur,Waynoka,Corporate,Technology,Computer Peripherals,Small Box,P772,43686,Elan,22/02/17,31/03/17
18/02/17,High,2,491.26,0.09,-25.7048,30.98,11.63,Regular Air,Akanksha Ramana Mudila ,India,South,Andhra Pradesh,Amalapuram,Coleman,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,P528,14116,Philo,22/02/17,07/03/17
18/02/17,Urgent,12,570.18,0.1,2.159,9.68,2.03,Regular Air,Annappa Patel ,India,South,Andhra Pradesh,Rayachoti,Woods,Consumer,Office Supplies,Paper,Wrap Bag,P1137,21894,Merxin,23/02/17,02/04/17
18/02/17,Not Specified,52,3905.4,0.05,170.448,29.14,4.86,Regular Air,Pankaj Jain ,India,South,Telangana,Hyderabad,Williston,Corporate,Office Supplies,Paper,Wrap Bag,P967,33734,Compu Point,25/02/17,05/03/17
18/02/17,High,98,17582.67,0.02,631.735,29.89,1.99,Regular Air,Pravin Hussain ,India,South,Telangana,Khammam,Stone,Corporate,Technology,Computer Peripherals,Small Pack,P1106,35110,Dalian,01/03/17,16/03/17
18/02/17,Medium,50,529.44,0.06,12.32585,4.82,1.49,Regular Air,Manohar Kumar ,India,East,Bihar,Hajipur,Wright,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,P1079,46977,Argot,24/02/17,08/03/17
18/02/17,Urgent,6,665.21,0.1,1.778,9.68,2.03,Regular Air,Naveen Qadeer ,India,West,Gujarat,Vadodara,Woods,Consumer,Office Supplies,Paper,Wrap Bag,P1137,21894,Merxin,25/02/17,12/03/17
18/02/17,Medium,38,26078.25,0.02,791.4096,175.99,8.99,Regular Air,Vaibhav Ananda ,India,West,Gujarat,Anand,Wright,Consumer,Technology,Telephones and Communication,Small Box,P21,46977,Dalian,28/02/17,21/03/17
18/02/17,High,42,156864.33,0.01,9117.9126,896.99,19.99,Regular Air,Sandip Dubey ,India,Central,Madhya Pradesh,Sehore,Stone,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,P523,35110,Global Source,21/02/17,06/03/17
18/02/17,Not Specified,26,3254.5,0.05,213.06,29.14,4.86,Regular Air,N Vishwanath ,India,North East,Nagaland,Zunheboto,Williston,Corporate,Office Supplies,Paper,Wrap Bag,P967,33734,Compu Point,25/02/17,14/04/17
18/02/17,Medium,52,4704,0.08,29.92,35.51,6.31,Regular Air,K. Patange ,India,South,Puducherry,Karaikal,Hamilton,Consumer,Office Supplies,Storage & Organization,Small Box,P1021,1542,Alibaba,02/03/17,16/04/17
18/02/17,High,12,4849.86,0.05,-641.016,150.98,13.99,Express Air,Tejas Hathi ,India,North,Rajasthan,Makrana,Morris,Corporate,Technology,Office Machines,Medium Box,P316,130,Ningbo,27/02/17,16/04/17
18/02/17,High,56,112045.95,0.01,8104.8112,896.99,19.99,Regular Air,Ravindra Das ,India,South,Tamil Nadu,Salem,Stone,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,P523,35110,Global Source,25/02/17,20/03/17
18/02/17,Medium,10,617.68,0.06,9.42565,4.82,1.49,Regular Air,Ramachandran Kumar ,India,South,Tamil Nadu,Kumbakonam,Wright,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,P1079,46977,Argot,28/02/17,28/03/17
18/02/17,High,3,4849.86,0.05,-569.792,150.98,13.99,Express Air,Abhay Narashima ,India,East,Uttar Pradesh,Sultanpur,Morris,Corporate,Technology,Office Machines,Medium Box,P316,130,Ningbo,27/02/17,29/03/17
18/02/17,High,1,350.9,0.09,-32.131,30.98,11.63,Regular Air,Ramtek Singh ,India,East,Uttar Pradesh,Sultanpur,Coleman,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,P528,14116,Philo,23/02/17,01/04/17
18/02/17,High,245,12559.05,0.02,826.115,29.89,1.99,Regular Air,Shrikant Saha ,India,East,Uttar Pradesh,Noida,Stone,Corporate,Technology,Computer Peripherals,Small Pack,P1106,35110,Dalian,25/02/17,17/04/17
18/02/17,Medium,95,26078.25,0.02,692.4834,175.99,8.99,Regular Air,Narayan Santhosh ,India,East,Uttar Pradesh,Deoria,Wright,Consumer,Technology,Telephones and Communication,Small Box,P21,46977,Dalian,28/02/17,23/02/17
18/02/17,Medium,65,4704,0.08,32.64,35.51,6.31,Regular Air,Chinmoy Muni ,India,East,West Bengal,Krishnanagar,Hamilton,Consumer,Office Supplies,Storage & Organization,Small Box,P1021,1542,Alibaba,27/02/17,24/02/17
19/02/17,Not Specified,96,1886.34,0.1,4.98,4.13,1.23,Regular Air,Anchal Kadiyan ,India,East,Bihar,Jha Jha,Reyes,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,P796,47686,Philo,22/02/17,02/04/17
19/02/17,High,30,1090.74,0.08,-32.98,8.75,8.54,Regular Air,Govind Kulkarni ,India,Central,Chhattisgarh,Durg,Simpson,Home Office,Furniture,Office Furnishings,Small Pack,P432,34243,Ningbo,01/03/17,12/04/17
19/02/17,Urgent,14,17602.62,0.02,668.2445,120.98,9.07,Regular Air,G Rajpal ,India,North,Delhi,New Delhi,Hawkins,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,P543,12483,Global Source,01/03/17,05/03/17
19/02/17,High,16,183.26,0.02,-3.60E-02,3.69,0.5,Regular Air,Kamal Purohit ,India,West,Gujarat,Halol,Rice,Corporate,Office Supplies,Labels,Small Box,P191,386,Elan,28/02/17,27/02/17
19/02/17,High,12,164.76,0.09,-2.862,3.85,0.7,Regular Air,Piyush K ,India,West,Gujarat,Valabhipur,Rice,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,P215,386,Argot,01/03/17,04/03/17
19/02/17,Medium,6,101018.64,0.04,-3343.202,1637.53,24.49,Regular Air,Rajkumar Kiratkar ,India,North,Haryana,Sonipat,Lee,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Medium Box,P593,6116,Ningbo,03/03/17,10/03/17
19/02/17,High,4,183.26,0.02,-5.40E-02,3.69,0.5,Regular Air,Arddhendu s ,India,South,Karnataka,Tumkur,Rice,Corporate,Office Supplies,Labels,Small Box,P191,386,Elan,24/02/17,17/04/17
19/02/17,High,30,2288.16,0.09,-97.46,6.48,6.35,Regular Air,P Maurya ,India,South,Karnataka,Tarikere,Hamilton,Home Office,Office Supplies,Paper,Small Box,P1237,13825,Consolidated,02/03/17,20/03/17
19/02/17,High,10,1090.74,0.08,-23.086,8.75,8.54,Regular Air,Abhishek Satyanath ,India,Central,Madhya Pradesh,Agar,Simpson,Home Office,Furniture,Office Furnishings,Small Pack,P432,34243,Ningbo,22/02/17,20/02/17
19/02/17,Not Specified,96,1886.34,0.1,6.64,4.13,1.23,Regular Air,Vikal Singh ,India,Central,Madhya Pradesh,Sironj,Reyes,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,P796,47686,Philo,26/02/17,16/04/17
19/02/17,High,4,137.3,0.09,-2.544,3.85,0.7,Regular Air,Kapil Kumar T. ,India,West,Maharashtra,Neral,Rice,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,P215,386,Argot,24/02/17,27/03/17
19/02/17,Urgent,20,34916.28,0.09,910.528,155.06,7.07,Regular Air,Rajiv Parekh ,India,West,Maharashtra,Osmanabad,Bennett,Consumer,Office Supplies,Storage & Organization,Small Box,P396,29376,Alibaba,01/03/17,15/04/17
19/02/17,Urgent,2,1809.6,0,-124.474,140.81,24.49,Regular Air,Navin Oommen ,India,North East,Manipur,Imphal,Young,Home Office,Furniture,Chairs & Chairmats,Large Box,P623,18244,Merxin,27/02/17,18/03/17
19/02/17,Urgent,1,2111.2,0,-117.152,140.81,24.49,Regular Air,Christopher Shah ,India,East,Orissa,Bhadrakh,Young,Home Office,Furniture,Chairs & Chairmats,Large Box,P623,18244,Merxin,24/02/17,14/03/17
19/02/17,Medium,24,101018.64,0.04,-3519.16,1637.53,24.49,Regular Air,K Mohan ,India,North,Punjab,Dhanaula,Lee,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Medium Box,P593,6116,Ningbo,27/02/17,25/03/17
19/02/17,High,90,2288.16,0.09,-159.48,6.48,6.35,Regular Air,Abhijit Thiyagarajan ,India,North,Rajasthan,Sikar,Hamilton,Home Office,Office Supplies,Paper,Small Box,P1237,13825,Consolidated,02/03/17,21/03/17
19/02/17,Urgent,42,20536.39,0.02,728.994,120.98,9.07,Regular Air,T. Kumar ,India,East,West Bengal,Baidyabati,Hawkins,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,P543,12483,Global Source,01/03/17,20/02/17
19/02/17,Urgent,100,34916.28,0.09,967.436,155.06,7.07,Regular Air,Pon Khona ,India,East,West Bengal,Nabadwip,Bennett,Consumer,Office Supplies,Storage & Organization,Small Box,P396,29376,Alibaba,27/02/17,13/03/17
20/02/17,Urgent,2,304.8,0.01,-17.745,11.34,5.01,Regular Air,Anil Vaidya ,India,South,Andhra Pradesh,Gannavaram,King,Small Business,Office Supplies,Paper,Small Box,P1139,37859,Dalian,23/02/17,02/04/17
20/02/17,High,23,80507.49,0.06,2526.944,300.97,7.18,Regular Air,Sanjeev Pereira ,India,East,Bihar,Koelwar,Phillips,Corporate,Technology,Computer Peripherals,Small Box,P573,18593,Global Source,23/02/17,27/02/17
20/02/17,High,135,160536.18,0.03,10127.556,349.45,60,Delivery Truck,Bharat Gujjar ,India,East,Bihar,Bhagalpur,Coleman,Small Business,Furniture,Tables,Jumbo Drum,P925,52321,Elan,01/03/17,15/04/17
20/02/17,Not Specified,65,40857.04,0.03,1025.411,243.98,43.32,Delivery Truck,Saakshi Gonsalves ,India,South,Karnataka,Birur,Gomez,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,P615,9696,Global Source,27/02/17,21/02/17
20/02/17,Low,123,2832.97,0.07,59.094,5.98,0.96,Regular Air,Saurabh Sriram ,India,South,Kerala,Alappuzha,Turner,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,P791,2915,Merxin,23/02/17,20/04/17
20/02/17,Urgent,24,399.25,0.02,27.756,3.69,0.5,Regular Air,Vaibhav Ananda ,India,Central,Madhya Pradesh,Sagar,Hall,Small Business,Office Supplies,Labels,Small Box,P182,25669,Global Source,24/02/17,17/03/17
20/02/17,Not Specified,72,20528.28,0.06,564.9912,65.99,3.9,Regular Air,Sunil Chakraborty ,India,Central,Madhya Pradesh,Vidisha,Ford,Small Business,Technology,Telephones and Communication,Small Box,P1018,31077,Consolidated,28/02/17,24/02/17
20/02/17,Medium,12,349.72,0.01,-8.55,4.28,1.6,Regular Air,Nandakumar Shanker ,India,Central,Madhya Pradesh,Dewas,Franklin,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,P793,35780,Global Source,24/02/17,25/02/17
20/02/17,High,180,160536.18,0.03,7314.346,349.45,60,Delivery Truck,Sumedh Rao ,India,Central,Madhya Pradesh,Kukshi,Coleman,Small Business,Furniture,Tables,Jumbo Drum,P925,52321,Elan,04/03/17,31/03/17
20/02/17,Not Specified,65,29183.6,0.03,917.473,243.98,43.32,Delivery Truck,Abha Babu ,India,West,Maharashtra,Osmanabad,Gomez,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,P615,9696,Global Source,03/03/17,08/04/17
20/02/17,Urgent,10,254,0.01,-18.928,11.34,5.01,Regular Air,Vipin Tawte ,India,West,Maharashtra,Pune,King,Small Business,Office Supplies,Paper,Small Box,P1139,37859,Dalian,26/02/17,28/02/17
20/02/17,High,92,80507.49,0.06,2526.944,300.97,7.18,Regular Air,Raychur Kumar ,India,South,Tamil Nadu,Vadakku Valliyūr,Phillips,Corporate,Technology,Computer Peripherals,Small Box,P573,18593,Global Source,04/03/17,08/04/17
20/02/17,Urgent,48,479.1,0.02,20.046,3.69,0.5,Regular Air,Shailendra Pandey ,India,South,Tamil Nadu,Nagercoil,Hall,Small Business,Office Supplies,Labels,Small Box,P182,25669,Global Source,01/03/17,28/03/17
20/02/17,Low,123,2428.26,0.07,42.679,5.98,0.96,Regular Air,Pankaj Nayak ,India,East,Uttar Pradesh,Azamgarh,Turner,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,P791,2915,Merxin,26/02/17,26/02/17
20/02/17,Not Specified,144,20528.28,0.06,517.9086,65.99,3.9,Regular Air,K Naveen Kumar ,India,East,Uttar Pradesh,Lalitpur,Ford,Small Business,Technology,Telephones and Communication,Small Box,P1018,31077,Consolidated,28/02/17,29/03/17
20/02/17,Medium,12,249.8,0.01,-7.65,4.28,1.6,Regular Air,Manab S ,India,East,Uttar Pradesh,Allahabad,Franklin,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,P793,35780,Global Source,24/02/17,28/03/17
21/02/17,Low,36,17597.72,0.1,-5.213,40.89,18.98,Regular Air,Tushar Tripathi ,India,South,Telangana,Nirmal,Hayes,Consumer,Furniture,Office Furnishings,Small Box,P412,52130,Consolidated,04/03/17,22/04/17
21/02/17,Urgent,14,17224.34,0.1,-772.101,100.98,57.38,Delivery Truck,Dileep Narayangaonkar ,India,North,Delhi,Delhi,Hawkins,Home Office,Furniture,Bookcases,Jumbo Box,P306,12483,Merxin,26/02/17,27/03/17
21/02/17,Low,36,12569.8,0.1,-4.812,40.89,18.98,Regular Air,Paramasivan Shinde ,India,North,Delhi,Delhi,Hayes,Consumer,Furniture,Office Furnishings,Small Box,P412,52130,Consolidated,02/03/17,26/03/17
21/02/17,Urgent,28,14763.72,0.1,-1263.438,100.98,57.38,Delivery Truck,Sanjay Tibrewal ,India,South,Karnataka,Byadgi,Hawkins,Home Office,Furniture,Bookcases,Jumbo Box,P306,12483,Merxin,24/02/17,01/03/17
21/02/17,Low,65,664.98,0,-47.955,4.13,5.34,Regular Air,Hemjyoti Jivaji ,India,South,Karnataka,Magadi,Hayes,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,P119,52130,Dalian,28/02/17,10/03/17
21/02/17,Low,26,775.81,0,-75.92875,4.13,5.34,Regular Air,Prasad Gulati ,India,Central,Madhya Pradesh,Jaora,Hayes,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,P119,52130,Dalian,24/02/17,27/03/17
21/02/17,Urgent,48,8629.9,0.02,-934.752,71.37,69,Regular Air,Ashutosh Pawar ,India,West,Maharashtra,Aurangabad,Cox,Small Business,Furniture,Tables,Large Box,P718,30660,Dalian,05/03/17,24/02/17
21/02/17,Urgent,80,12081.86,0.02,-790.944,71.37,69,Regular Air,Himanshu Jain ,India,East,Uttar Pradesh,Lucknow,Cox,Small Business,Furniture,Tables,Large Box,P718,30660,Dalian,01/03/17,17/03/17
22/02/17,Not Specified,17,1254.84,0.06,-87.21255,7.1,6.05,Regular Air,Dalbir Bhosale ,India,East,Andaman and Nicobar Islands,Port Blair,Hall,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,P1124,44000,Compu Point,02/03/17,01/04/17
22/02/17,Not Specified,17,1254.84,0.06,-87.21255,7.1,6.05,Regular Air,Dalbir Bhosale ,India,East,Andaman and Nicobar Islands,Port Blair,Hall,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,P1124,44000,Compu Point,27/02/17,26/02/17
22/02/17,Low,16,4638.96,0.03,-261.9331,65.99,7.69,Regular Air,Pandurang Kumar Agarwal ,India,South,Andhra Pradesh,Kadapa,Williams,Consumer,Technology,Telephones and Communication,Small Box,P48,26723,Ningbo,27/02/17,01/04/17
22/02/17,High,80,12152.95,0.1,-321.818,73.98,4,Regular Air,Rajiv Quadri ,India,South,Andhra Pradesh,Bhimavaram,Gonzalez,Small Business,Technology,Computer Peripherals,Small Box,P709,33217,Argot,27/02/17,17/04/17
22/02/17,High,102,18969.84,0.05,658.944,51.98,10.17,Regular Air,Bharat Chauhan ,India,South,Andhra Pradesh,Machilipatnam,Gonzalez,Small Business,Technology,Office Machines,Medium Box,P315,33217,Alibaba,03/03/17,21/04/17
22/02/17,Medium,100,1181.45,0.02,-84.966,6.48,6.74,Regular Air,Raj Bhalerao ,India,East,Bihar,Siwan,Grant,Small Business,Office Supplies,Paper,Small Box,P1246,37762,Global Source,28/02/17,23/02/17
22/02/17,Not Specified,85,1463.98,0.06,-87.21255,7.1,6.05,Regular Air,Alla Vyas ,India,North,Delhi,Nangloi Jat,Hall,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,P1124,44000,Compu Point,25/02/17,17/04/17
22/02/17,Not Specified,125,2076.9,0.07,-153.218,9.06,9.86,Regular Air,Artatrana THORA ,India,West,Goa,Dicholi,Knox,Corporate,Office Supplies,Paper,Small Box,P974,51333,Global Source,04/03/17,03/04/17
22/02/17,High,102,22131.48,0.05,1198.08,51.98,10.17,Regular Air,Lakshmisagar Banerjee ,India,North,Haryana,Palwal,Gonzalez,Small Business,Technology,Office Machines,Medium Box,P315,33217,Alibaba,28/02/17,15/04/17
22/02/17,Not Specified,120,27192.41,0.1,-13.032,80.97,33.6,Delivery Truck,Sutapaj Dixon ,India,North,Jammu and Kashmir,Anantnag,Knox,Corporate,Technology,Office Machines,Jumbo Drum,P724,51333,Argot,27/02/17,12/04/17
22/02/17,High,40,14583.54,0.1,-413.766,73.98,4,Regular Air,S Barker ,India,Central,Madhya Pradesh,Sehore,Gonzalez,Small Business,Technology,Computer Peripherals,Small Box,P709,33217,Argot,06/03/17,11/03/17
22/02/17,Low,40,4638.96,0.03,-362.6766,65.99,7.69,Regular Air,Satyax Dongare ,India,West,Maharashtra,Akola,Williams,Consumer,Technology,Telephones and Communication,Small Box,P48,26723,Ningbo,04/03/17,06/04/17
22/02/17,Low,3,238.8,0.03,-14.949,12.64,4.98,Express Air,Narasa Jagannath ,India,West,Maharashtra,Ahmadnagar,Permian,Home Office,Furniture,Office Furnishings,Small Pack,P818,48071,Philo,26/02/17,10/04/17
22/02/17,Not Specified,125,2076.9,0.07,-223.934,9.06,9.86,Regular Air,Gaurav Sharma ,India,North,Rajasthan,Jaisalmer,Knox,Corporate,Office Supplies,Paper,Small Box,P974,51333,Global Source,02/03/17,28/02/17
22/02/17,Not Specified,124,2074.68,0.09,-80.9853,6.81,5.48,Regular Air,Sarfaraz R ,India,South,Tamil Nadu,Ālangulam,Sims,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,P227,27811,Philo,28/02/17,21/04/17
22/02/17,Not Specified,62,2074.68,0.09,-80.9853,6.81,5.48,Regular Air,Prashant Murugavel ,India,East,Uttar Pradesh,Kemri,Sims,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,P227,27811,Philo,02/03/17,11/03/17
22/02/17,Not Specified,150,23307.78,0.1,-20.634,80.97,33.6,Delivery Truck,Bhushan Antao ,India,East,Uttar Pradesh,Unnao,Knox,Corporate,Technology,Office Machines,Jumbo Drum,P724,51333,Argot,02/03/17,15/03/17
22/02/17,Medium,60,1181.45,0.02,-121.38,6.48,6.74,Regular Air,V Mishra ,India,East,West Bengal,Khardaha,Grant,Small Business,Office Supplies,Paper,Small Box,P1246,37762,Global Source,01/03/17,05/04/17
22/02/17,Low,2,238.8,0.03,-19.026,12.64,4.98,Express Air,Rohit Shankar ,India,East,West Bengal,Garui,Permian,Home Office,Furniture,Office Furnishings,Small Pack,P818,48071,Philo,25/02/17,16/03/17
23/02/17,Not Specified,16,115106.04,0.02,-7458.451,2550.14,29.7,Delivery Truck,J. Yadav ,India,South,Andhra Pradesh,Bhimavaram,Lawson,Corporate,Technology,Office Machines,Jumbo Drum,P450,15654,Philo,02/03/17,06/03/17
23/02/17,High,31,4841.58,0.05,198.832,14.34,5,Regular Air,Yogesh Patel ,India,East,Bihar,Saharsa,Diaz,Home Office,Furniture,Office Furnishings,Small Pack,P820,3586,Alibaba,07/03/17,13/04/17
23/02/17,Medium,108,1623.54,0.04,-166.0393,5.53,6.98,Regular Air,Vaibhav Patole ,India,West,Gujarat,Radhanpur,Hill,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,P208,58086,Consolidated,02/03/17,16/04/17
23/02/17,Not Specified,80,6924.78,0.09,398.3712,41.94,2.99,Regular Air,Ravi Pachigar ,India,North,Haryana,Panipat,Chavez,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,P228,28643,Elan,04/03/17,08/03/17
23/02/17,Not Specified,20,82218.6,0.02,-6310.997,2550.14,29.7,Delivery Truck,Mani Acharya ,India,Central,Jharkhand,Hazaribagh,Lawson,Corporate,Technology,Office Machines,Jumbo Drum,P450,15654,Philo,04/03/17,10/03/17
23/02/17,Not Specified,64,8078.91,0.09,497.964,41.94,2.99,Regular Air,Arindam Desai ,India,Central,Madhya Pradesh,Sausar,Chavez,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,P228,28643,Elan,05/03/17,23/03/17
23/02/17,Medium,108,1623.54,0.04,-237.199,5.53,6.98,Regular Air,Rishi Roy Chowdhury ,India,North,Rajasthan,Ganganagar,Hill,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,P208,58086,Consolidated,03/03/17,21/03/17
23/02/17,High,62,4034.65,0.05,210.528,14.34,5,Regular Air,Anand Khinda ,India,South,Tamil Nadu,Hosur,Diaz,Home Office,Furniture,Office Furnishings,Small Pack,P820,3586,Alibaba,03/03/17,09/04/17
23/02/17,Low,8,374.22,0.05,-154.5544,20.99,1.25,Regular Air,Vinod Bhattad ,India,South,Tamil Nadu,Nagercoil,Clark,Small Business,Technology,Telephones and Communication,Small Pack,P85,24197,Elan,04/03/17,04/04/17
23/02/17,Not Specified,81,83344.68,0.03,2351.508,300.98,54.92,Delivery Truck,Pradeep Zankharia ,India,East,Uttar Pradesh,Faizabad,Lawson,Corporate,Furniture,Bookcases,Jumbo Box,P169,15654,Dalian,06/03/17,17/04/17
23/02/17,Not Specified,54,97235.46,0.03,2766.48,300.98,54.92,Delivery Truck,Vajravelu Veeragandham ,India,East,Uttar Pradesh,Gorakhpur,Lawson,Corporate,Furniture,Bookcases,Jumbo Box,P169,15654,Dalian,02/03/17,22/03/17
23/02/17,Low,2,436.59,0.05,-143.5148,20.99,1.25,Regular Air,Shruti Mitra ,India,East,Uttar Pradesh,Bhadohi,Clark,Small Business,Technology,Telephones and Communication,Small Pack,P85,24197,Elan,04/03/17,04/03/17
24/02/17,Urgent,58,28161.2,0.08,-2122.586,114.98,58.72,Delivery Truck,Dilipkumar Prasad ,India,South,Andhra Pradesh,Badvel,Jordan,Consumer,Furniture,Bookcases,Jumbo Box,P941,17379,Argot,02/03/17,28/02/17
24/02/17,Not Specified,14,4034.1,0.05,-246.6915,65.99,2.5,Regular Air,Vinod Thakur ,India,North East,Arunachal Pradesh,Itanagar,Hayes,Corporate,Technology,Telephones and Communication,Small Box,P59,23907,Dalian,04/03/17,17/04/17
24/02/17,Low,108,2978.99,0.08,-408.486,6.98,9.69,Regular Air,Kannan Shetty ,India,East,Bihar,Biharsharif,Garcia,Small Business,Office Supplies,Storage & Organization,Small Box,P425,50309,Alibaba,06/03/17,29/03/17
24/02/17,Not Specified,176,83118.9,0.01,1113.048,216.6,64.2,Delivery Truck,Alok S.H ,India,West,Gujarat,Gandhinagar,Wilson,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,P621,37121,Compu Point,04/03/17,09/04/17
24/02/17,Not Specified,35,3361.75,0.05,-279.5837,65.99,2.5,Regular Air,Annappa Patel ,India,Central,Madhya Pradesh,Satna,Hayes,Corporate,Technology,Telephones and Communication,Small Box,P59,23907,Dalian,02/03/17,12/03/17
24/02/17,Medium,136,29274.42,0.01,-1443.606,80.98,35,Regular Air,D Kumar Swamy ,India,West,Maharashtra,Pune,Dome,Consumer,Office Supplies,Storage & Organization,Large Box,P327,22368,Ningbo,07/03/17,23/03/17
24/02/17,Medium,170,34153.49,0.01,-1443.606,80.98,35,Regular Air,Navjot Patil ,India,West,Maharashtra,Jalna,Dome,Consumer,Office Supplies,Storage & Organization,Large Box,P327,22368,Ningbo,06/03/17,01/04/17
